PairID,Algorithm,PlanningTime_ms,ExecutionTime_ms,Smoothness,PathLength
607,RRT,75,20173,0.00336887,4.93168
607,RRT*,5058,20208,0.00601126,4.66461
608,RRT,126,24813,0.00456422,6.51519
608,RRT*,5055,26174,0.00374213,3.63355
609,RRT,110,15581,0.0161811,7.85274
609,RRT*,5055,16252,0.0225953,3.03355
610,RRT,87,24044,0.00281101,5.06432
610,RRT*,5087,26616,0.00475734,5.46788
611,RRT,76,26679,0.0041024,5.98892
611,RRT*,5041,18275,0.00517516,3.52031
612,RRT,110,25708,0.0039916,6.6353
612,RRT*,5040,15686,0.0102523,2.15809
613,RRT,71,20808,0.00438589,3.90412
613,RRT*,5052,26326,0.00295198,4.40135
614,RRT,67,22991,0.00419807,5.40576
614,RRT*,5066,26133,0.00295371,4.92898
615,RRT,89,17318,0.00614998,4.70467
615,RRT*,5043,22665,0.00972941,3.81207
616,RRT,100,18812,0.0054764,7.46573
616,RRT*,5044,18053,0.0058312,2.29811
617,RRT,94,20109,0.00531905,5.46144
617,RRT*,5034,13802,0.00765812,2.55536
618,RRT,60,20243,0.0118272,4.23522
618,RRT*,5058,22015,0.00898543,5.29492
619,RRT,67,17779,0.00339106,5.26124
619,RRT*,5028,8791,0.0213452,1.07119
620,RRT,100,17988,0.0038491,5.11019
620,RRT*,5036,22709,0.0127419,2.47835
621,RRT,73,15689,0.0085293,4.99995
621,RRT*,5031,9550,0.00759154,2.43912
622,RRT,114,12959,0.00341933,5.80577
622,RRT*,5038,24171,0.0145204,2.13741
623,RRT,106,24734,0.00379171,4.70098
623,RRT*,5058,30694,0.00464778,4.57255
624,RRT,117,18732,0.00364133,4.63732
624,RRT*,5055,29141,0.00319821,5.90343
625,RRT,98,20415,0.00712194,5.87345
625,RRT*,5062,25177,0.00488782,4.14115
626,RRT,90,23689,0.00518974,6.3238
626,RRT*,5050,28071,0.00399525,4.23221
627,RRT,117,22617,0.00765782,6.45728
627,RRT*,5061,27334,0.00758732,4.09498
628,RRT,55,5250,0.0193247,0.92116
628,RRT*,5056,29155,0.00809368,5.306
629,RRT,81,20123,0.00608545,6.4331
629,RRT*,5041,20557,0.0051323,2.4266
630,RRT,93,22872,0.00431955,6.05315
630,RRT*,5050,29324,0.00446965,4.10848
631,RRT,76,16930,0.00606175,4.30276
631,RRT*,5038,17256,0.00638944,3.19137
632,RRT,61,13630,0.00905071,5.2945
632,RRT*,5050,21260,0.0108487,4.23385
633,RRT,78,22400,0.00335805,5.15145
633,RRT*,5062,26426,0.0050941,4.27683
634,RRT,88,19430,0.00427332,6.10118
634,RRT*,5048,23502,0.00648558,4.70351
635,RRT,99,22182,0.00228252,8.5471
635,RRT*,5049,20351,0.00840949,3.86984
636,RRT,108,24008,0.00239877,6.21946
636,RRT*,5059,21716,0.00399602,4.74677
637,RRT,84,20840,0.00450956,6.22466
637,RRT*,5055,12940,0.00639247,3.87673
638,RRT,52,18639,0.0110499,1.6989
638,RRT*,5043,25570,0.00577721,3.0248
639,RRT,98,19902,0.00286155,5.85877
639,RRT*,5063,20160,0.005529,4.27399
640,RRT,78,8005,0.00540395,6.58699
640,RRT*,5055,19007,0.00490396,3.08716
641,RRT,59,17587,0.00515795,3.57585
641,RRT*,5045,25025,0.0152026,3.57341
642,RRT,101,20448,0.005464,7.12528
642,RRT*,5048,26020,0.007255,2.81546
643,RRT,73,27724,0.00616602,5.78147
643,RRT*,5046,25464,0.00515331,3.88399
644,RRT,101,40146,0.00375053,5.78721
644,RRT*,5057,10337,0.00696025,5.20722
645,RRT,94,14786,0.0026328,6.25656
645,RRT*,5055,21565,0.00826523,4.55789
646,RRT,69,18972,0.00632441,4.74408
646,RRT*,5062,22177,0.00243922,3.75701
647,RRT,103,21836,0.00221512,6.45562
647,RRT*,5047,24222,0.00369182,4.58843
648,RRT,125,16700,0.00415949,7.17012
648,RRT*,5056,21616,0.00732438,3.99508
649,RRT,60,33631,0.00833042,4.72258
649,RRT*,5057,25018,0.00297668,4.07831
650,RRT,69,22246,0.00416549,4.73293
650,RRT*,5045,17903,0.0185637,1.41123
651,RRT,85,23295,0.00531245,6.08855
651,RRT*,5043,23465,0.00337546,3.38344
652,RRT,82,13411,0.00705324,6.7033
652,RRT*,5047,18452,0.00644345,4.2329
653,RRT,88,21518,0.00429688,6.98988
653,RRT*,5055,18252,0.00942897,3.92888
654,RRT,74,32771,0.00287709,4.2847
654,RRT*,5053,10151,0.0123727,4.57661
655,RRT,109,15456,0.00683511,6.93489
655,RRT*,5078,12195,0.00318825,5.23282
656,RRT,61,18634,0.0178672,0.937735
656,RRT*,5047,16554,0.00707524,2.97243
657,RRT,83,21753,0.00436252,5.95716
657,RRT*,5054,29525,0.00544818,4.07685
658,RRT,105,18658,0.00413468,7.57418
658,RRT*,5055,23572,0.0036712,4.96081
659,RRT,90,17223,0.00305274,5.19722
659,RRT*,5028,20516,0.00299737,2.82352
660,RRT,92,20892,0.0045658,4.65144
660,RRT*,5035,11093,0.0167224,1.47588
661,RRT,52,20697,0.00702731,2.80077
661,RRT*,5070,30176,0.00429671,5.64269
662,RRT,98,22655,0.00255243,5.96519
662,RRT*,5071,42124,0.00216181,5.23132
663,RRT,108,25956,0.00264198,5.15463
663,RRT*,5054,28993,0.00287638,4.28437
664,RRT,104,5732,0.00772094,5.23201
664,RRT*,5032,22099,0.0113235,2.37039
665,RRT,94,21963,0.00377552,5.3182
665,RRT*,5029,7893,0.0323884,0.360611
666,RRT,91,17329,0.00839401,5.55175
666,RRT*,5021,20403,0.0308945,0.472263
667,RRT,91,14128,0.0030323,4.66791
667,RRT*,5042,17144,0.00879325,3.62875
668,RRT,77,11184,0.00524392,6.07166
668,RRT*,5050,24975,0.0038392,4.73119
669,RRT,69,21734,0.00403227,3.84137
669,RRT*,5051,22365,0.00303418,3.73408
670,RRT,80,23385,0.00341215,5.50897
670,RRT*,5048,12648,0.00577107,3.23132
671,RRT,86,24294,0.00253361,4.99679
671,RRT*,5044,26659,0.00539966,4.40251
672,RRT,74,26754,0.00757442,2.62327
672,RRT*,5052,18111,0.00288619,5.13828
673,RRT,105,23985,0.00346486,7.60063
673,RRT*,5071,18507,0.00203391,4.8946
674,RRT,81,19504,0.00344286,4.22585
674,RRT*,5057,22512,0.00695705,4.13929
675,RRT,68,5168,0.00896538,4.61679
675,RRT*,5034,9987,0.00901598,1.60168
676,RRT,109,18887,0.00881199,4.99618
676,RRT*,5030,10948,0.0195997,0.95022
677,RRT,108,17144,0.00290864,6.62632
677,RRT*,5049,23314,0.00496979,3.48552
678,RRT,68,18331,0.00559189,2.40163
678,RRT*,5062,19856,0.00836705,3.20646
679,RRT,89,13328,0.00670246,5.00943
679,RRT*,5054,22709,0.00641845,5.61276
680,RRT,61,27071,0.00454117,3.11243
680,RRT*,5031,19662,0.0116001,2.14587
681,RRT,86,19529,0.00501554,5.17072
681,RRT*,5060,24611,0.00586403,4.76637
682,RRT,106,31833,0.00293127,6.90554
682,RRT*,5056,23049,0.00427442,5.31915
683,RRT,101,21184,0.00583172,5.19239
683,RRT*,5049,21421,0.00926414,4.25732
684,RRT,141,18276,0.00319301,9.14998
684,RRT*,5067,27015,0.00283671,4.63794
685,RRT,111,23460,0.0101127,5.38612
685,RRT*,5043,9292,0.0060777,2.09307
686,RRT,80,15087,0.00575331,6.30106
686,RRT*,5091,19258,0.00275092,5.65855
687,RRT,95,15940,0.00422384,5.3969
687,RRT*,5042,23216,0.00812262,4.98528
688,RRT,89,15578,0.0080773,5.01902
688,RRT*,5044,11789,0.0048043,3.37703
689,RRT,85,22896,0.00462821,4.63647
689,RRT*,5062,23755,0.00738945,5.19443
690,RRT,154,20681,0.00239164,6.69749
690,RRT*,5032,28141,0.0399347,0.861174
691,RRT,89,21885,0.002911,5.5398
691,RRT*,5068,19250,0.00931643,3.9871
692,RRT,61,20459,0.0135792,0.987693
692,RRT*,5032,13644,0.00659079,3.02084
693,RRT,94,17302,0.00781836,3.78109
693,RRT*,5039,23322,0.00684268,4.64811
694,RRT,77,18563,0.00286755,4.46323
694,RRT*,5065,27459,0.0071956,5.44925
695,RRT,111,20266,0.00630239,7.00814
695,RRT*,5070,41752,0.00439115,3.53247
696,RRT,107,20797,0.00424594,5.25264
696,RRT*,5050,25533,0.00428388,4.53443
697,RRT,79,22946,0.00864828,4.16256
697,RRT*,5055,20265,0.00916629,3.82723
698,RRT,69,25543,0.00763057,4.41522
698,RRT*,5065,26416,0.00323993,4.58411
699,RRT,77,17660,0.00529478,5.97814
699,RRT*,5066,19460,0.00443302,3.90927
700,RRT,54,14234,0.0108089,1.85179
700,RRT*,5035,13994,0.00915927,2.05518
701,RRT,83,17375,0.00476489,4.69288
701,RRT*,5069,21587,0.00442142,4.39633
702,RRT,74,25507,0.00413974,4.81307
702,RRT*,5030,12848,0.0125997,2.27338
703,RRT,51,10132,0.0206197,1.67894
703,RRT*,5031,13594,0.00639064,3.36266
704,RRT,79,17144,0.00427505,5.94616
704,RRT*,5062,26370,0.00626077,4.30751
705,RRT,93,11016,0.00451994,4.64879
705,RRT*,5027,25279,0.027268,0.695413
706,RRT,69,18176,0.0029191,4.87101
706,RRT*,5058,23116,0.00999408,5.63746
707,RRT,77,23278,0.00318652,6.75066
707,RRT*,5056,25963,0.0119065,5.72018
708,RRT,92,22138,0.00239947,5.24975
708,RRT*,5060,28068,0.00541182,5.09211
709,RRT,91,21548,0.0104017,3.84934
709,RRT*,5053,20703,0.00734106,4.11511
710,RRT,110,24679,0.0028265,6.30178
710,RRT*,5065,30483,0.00414743,6.11153
711,RRT,74,14557,0.00452427,5.59014
711,RRT*,5034,14795,0.0108295,1.64371
712,RRT,75,23914,0.00594299,3.37308
712,RRT*,5025,7247,0.0211253,0.886209
713,RRT,82,19983,0.00291318,5.00752
713,RRT*,5038,9735,0.00958449,4.17554
714,RRT,95,18829,0.00504243,6.00745
714,RRT*,5074,19511,0.00438438,5.90635
715,RRT,88,19637,0.00256112,6.44392
715,RRT*,5050,26825,0.00604552,4.3231
716,RRT,81,17732,0.00345525,5.97536
716,RRT*,5037,26226,0.0061744,3.54087
717,RRT,65,17189,0.0100041,1.75357
717,RRT*,5076,27830,0.00295332,6.04728
718,RRT,84,18546,0.0075485,5.27795
718,RRT*,5060,21511,0.00606145,4.35663
719,RRT,99,15857,0.0064635,4.87759
719,RRT*,5063,24104,0.00957726,4.47314
720,RRT,72,21236,0.0068866,4.00759
720,RRT*,5045,21351,0.00615843,3.20782
721,RRT,37,21040,0.0137741,1.17376
721,RRT*,5029,18143,0.0139021,2.04658
722,RRT,70,25470,0.00250444,4.46941
722,RRT*,5061,26867,0.00762929,4.87405
723,RRT,73,23361,0.00389533,5.45685
723,RRT*,5049,17949,0.00993937,4.12973
724,RRT,96,14229,0.00422548,6.8333
724,RRT*,5055,11438,0.00321855,4.8015
725,RRT,117,20927,0.00334204,7.38408
725,RRT*,5037,10835,0.0146931,0.92743
726,RRT,90,11271,0.00437388,7.02454
726,RRT*,5036,15903,0.00649566,2.87738
727,RRT,101,4054,0.00409772,4.6256
727,RRT*,5050,25906,0.004041,4.7123
728,RRT,78,21173,0.00256635,5.38806
728,RRT*,5054,24304,0.00630468,4.6498
729,RRT,84,15065,0.00538881,5.08225
729,RRT*,5062,26722,0.00278722,5.10676
730,RRT,95,18334,0.00321629,5.10299
730,RRT*,5042,20946,0.00568899,4.20471
731,RRT,83,24053,0.00520558,4.49876
731,RRT*,5061,20398,0.00389448,4.46014
732,RRT,57,21485,0.00372425,4.06963
732,RRT*,5035,19454,0.00614878,4.02694
733,RRT,143,22902,0.00394473,6.3952
733,RRT*,5045,15990,0.00523428,3.61754
734,RRT,95,29375,0.00484509,8.59277
734,RRT*,5051,22805,0.0121006,4.46364
735,RRT,61,19381,0.00337643,4.39951
735,RRT*,5038,21055,0.00802393,3.97558
736,RRT,43,22632,0.0104581,1.77679
736,RRT*,5069,19655,0.00330161,5.40874
737,RRT,97,21887,0.00790656,4.49904
737,RRT*,5041,19603,0.00810889,4.1365
738,RRT,97,22084,0.00953793,6.93426
738,RRT*,5053,18199,0.0123152,4.83867
739,RRT,55,26294,0.00706201,5.42656
739,RRT*,5057,28322,0.00410709,4.61722
740,RRT,63,15371,0.0104163,4.84639
740,RRT*,5060,19057,0.00466619,5.55185
741,RRT,143,34962,0.0030633,7.02354
741,RRT*,5036,8232,0.00981944,1.92526
742,RRT,77,23864,0.00949501,5.2139
742,RRT*,5033,12841,0.00785773,2.99756
743,RRT,95,20966,0.0037697,5.114
743,RRT*,5063,23313,0.00754951,4.68608
744,RRT,115,24562,0.00330682,4.94778
744,RRT*,5051,23714,0.00531917,4.59857
745,RRT,81,34030,0.00686895,5.34488
745,RRT*,5055,27168,0.00803731,5.02336
746,RRT,100,26752,0.0023697,5.6349
746,RRT*,5049,20754,0.00664124,3.67759
747,RRT,74,25496,0.00278717,6.5701
747,RRT*,5066,12800,0.00386917,6.25794
748,RRT,105,18272,0.00217537,5.76887
748,RRT*,5023,8484,0.0648722,0.265946
749,RRT,87,20833,0.00299408,6.26028
749,RRT*,5041,8184,0.00728454,2.13356
750,RRT,83,17478,0.00242816,4.62177
750,RRT*,5035,19857,0.00812123,3.91376
751,RRT,112,21936,0.00385307,8.39516
751,RRT*,5056,12391,0.00372796,5.24582
752,RRT,149,32644,0.00326434,8.04557
752,RRT*,5066,20353,0.00795276,5.18669
753,RRT,93,24459,0.0026565,4.97032
753,RRT*,5071,19999,0.00213636,4.88911
754,RRT,77,24159,0.00325593,4.65698
754,RRT*,5043,24620,0.00400203,4.8591
755,RRT,67,22330,0.00223187,5.08849
755,RRT*,5083,27770,0.00254947,6.62763
756,RRT,43,34866,0.00923883,3.30601
756,RRT*,5045,17253,0.0116835,3.79055
757,RRT,76,22430,0.00383885,6.69795
757,RRT*,5030,25964,0.0105047,4.15637
758,RRT,74,22639,0.00964329,4.82791
758,RRT*,5048,24315,0.00410611,4.16881
759,RRT,102,26142,0.00463508,7.33635
759,RRT*,5022,9384,0.0142197,1.76859
760,RRT,54,19217,0.00676848,4.34526
760,RRT*,5055,25629,0.0073018,4.73626
761,RRT,85,22395,0.00723338,4.96346
761,RRT*,5046,28374,0.0082711,3.98252
762,RRT,104,20196,0.0059163,8.88179
762,RRT*,5064,24727,0.00391645,4.8921
763,RRT,65,16994,0.00518152,5.27821
763,RRT*,5048,23415,0.00304925,4.97405
764,RRT,31,17824,0.0136059,1.87257
764,RRT*,5053,32937,0.00300269,4.89756
765,RRT,102,18465,0.00303094,7.10844
765,RRT*,5047,23464,0.00746587,5.06276
766,RRT,87,22860,0.00453485,6.42198
766,RRT*,5034,23551,0.0102271,2.10349
767,RRT,53,22788,0.00448541,2.95477
767,RRT*,5033,23200,0.0187869,0.980919
768,RRT,95,25739,0.00287386,4.74561
768,RRT*,5058,22612,0.00732587,4.61166
769,RRT,96,19480,0.0112719,8.37936
769,RRT*,5023,38448,0.0228437,1.18987
770,RRT,141,18171,0.00252011,8.34235
770,RRT*,5045,19852,0.00710252,4.12629
771,RRT,68,19751,0.00744844,4.19063
771,RRT*,5055,20758,0.00834263,3.86751
772,RRT,69,19079,0.0060068,5.69635
772,RRT*,5046,28721,0.0179596,4.20829
773,RRT,86,18364,0.00793129,4.51102
773,RRT*,5075,26258,0.00391194,4.85583
774,RRT,129,18305,0.00374782,3.95567
774,RRT*,5041,23305,0.00296953,3.69577
775,RRT,52,18029,0.00413465,5.08836
775,RRT*,5053,24303,0.00248849,4.30081
776,RRT,88,19141,0.00413372,4.65859
776,RRT*,5075,25039,0.00297885,4.26031
777,RRT,80,26058,0.00316758,5.53669
777,RRT*,5028,23502,0.0125738,1.41803
778,RRT,36,19722,0.011853,1.87681
778,RRT*,5036,19757,0.00638889,2.73295
779,RRT,68,20588,0.00776967,4.01364
779,RRT*,5043,21049,0.00714728,3.45564
780,RRT,68,18642,0.00404345,4.99865
780,RRT*,5048,10684,0.0116391,2.07876
781,RRT,81,20521,0.00922718,5.20657
781,RRT*,5033,38548,0.0120483,2.17689
782,RRT,96,21069,0.00393765,5.98241
782,RRT*,5065,20455,0.00507076,5.89285
783,RRT,83,23480,0.00258416,6.14106
783,RRT*,5053,24353,0.00362335,4.61262
784,RRT,65,21272,0.00500065,4.11558
784,RRT*,5033,12988,0.00778409,2.42397
785,RRT,95,17995,0.00335693,4.90889
785,RRT*,5037,14602,0.00498735,2.64727
786,RRT,48,20981,0.0224924,1.53048
786,RRT*,5048,27363,0.026541,4.72658
787,RRT,71,17281,0.00507076,4.72206
787,RRT*,5047,22921,0.00251421,4.39297
788,RRT,92,17803,0.00575202,4.51514
788,RRT*,5028,17895,0.0241154,1.12958
789,RRT,67,31002,0.0120888,1.53427
789,RRT*,5022,12642,0.0131526,1.27799
790,RRT,78,20840,0.00580809,5.5683
790,RRT*,5032,19254,0.00771004,2.26458
791,RRT,78,23337,0.00390573,5.56011
791,RRT*,5052,25161,0.00280076,4.49887
792,RRT,79,16394,0.00315628,5.83373
792,RRT*,5028,25722,0.0198161,1.74377
793,RRT,81,25316,0.0034694,5.62597
793,RRT*,5074,24258,0.0170897,5.01828
794,RRT,107,16483,0.00304206,5.4766
794,RRT*,5021,9088,0.0352848,0.458077
795,RRT,74,18676,0.00361338,5.28006
795,RRT*,5054,29060,0.00521299,3.85145
796,RRT,129,35789,0.00294135,7.78962
796,RRT*,5030,19319,0.0091332,3.01232
797,RRT,77,27544,0.00491196,8.11825
797,RRT*,5049,20658,0.00588466,3.35852
798,RRT,43,23446,0.0126024,2.18923
798,RRT*,5080,24013,0.00233158,4.51567
799,RRT,95,21987,0.00744374,8.01488
799,RRT*,5040,20958,0.00638893,3.97209
800,RRT,73,14119,0.00645593,5.40363
800,RRT*,5026,19311,0.0211847,1.83315
