PairID,Algorithm,PlanningTime_ms,ExecutionTime_ms,Smoothness,PathLength
607,RRT,45,9247,0.00410706,7.91551
607,RRT*,5023,15674,0.00934082,1.55831
608,RRT,40,15340,0.00344387,3.71372
608,RRT*,5019,24433,0.00433042,4.35742
609,RRT,52,22564,0.00234903,5.27181
609,RRT*,5017,7472,0.00865537,1.96606
610,RRT,41,16993,0.00367015,4.79582
610,RRT*,5029,9222,0.00429091,6.2092
611,RRT,32,14140,0.0045206,5.37657
611,RRT*,5020,16427,0.0155889,1.43266
612,RRT,39,21451,0.00787905,4.20993
612,RRT*,5019,20328,0.00443258,3.35488
613,RRT,35,14444,0.00370551,4.00185
613,RRT*,5020,21281,0.00785665,3.95878
614,RRT,53,26316,0.0037869,7.04779
614,RRT*,5044,26835,0.00265255,4.64413
615,RRT,36,17442,0.00331995,4.80745
615,RRT*,5028,24739,0.00546046,4.58528
616,RRT,29,19798,0.00304048,3.60167
616,RRT*,5018,21928,0.00303154,3.42541
617,RRT,60,19044,0.00274359,9.37295
617,RRT*,5014,10222,0.0172984,1.14118
618,RRT,38,19395,0.0051805,6.86848
618,RRT*,5024,23281,0.00299211,3.7601
619,RRT,35,18104,0.00705906,4.23062
619,RRT*,5042,22191,0.00566976,6.81248
620,RRT,36,22553,0.00584729,6.65963
620,RRT*,5027,26787,0.00378831,5.20817
621,RRT,49,24151,0.00464137,5.53094
621,RRT*,5027,26036,0.00359509,5.20101
622,RRT,41,24354,0.0031402,5.23716
622,RRT*,5021,12138,0.0117091,2.0889
623,RRT,28,21093,0.00344632,5.64101
623,RRT*,5020,13825,0.00639137,3.11746
624,RRT,49,26457,0.00200859,5.26179
624,RRT*,5031,32240,0.00453212,5.7545
625,RRT,47,20947,0.00230619,4.33728
625,RRT*,5034,19333,0.00393566,3.56093
626,RRT,47,34968,0.00563666,4.29592
626,RRT*,5027,20140,0.00246061,4.09146
627,RRT,27,13793,0.00921202,3.09916
627,RRT*,5021,18875,0.00321778,4.10121
628,RRT,38,34075,0.00328156,6.24167
628,RRT*,5017,17677,0.00922362,2.78094
629,RRT,60,25004,0.00207578,4.89292
629,RRT*,5045,40811,0.00217679,5.45771
630,RRT,41,22669,0.00257333,5.54989
630,RRT*,5027,12125,0.00789897,5.09562
631,RRT,29,18843,0.00458029,5.46427
631,RRT*,5029,22637,0.00308598,5.29753
632,RRT,57,9136,0.00627054,5.69266
632,RRT*,5024,22537,0.00757651,3.2367
633,RRT,43,19006,0.00926862,5.64173
633,RRT*,5033,24138,0.00233312,5.22035
634,RRT,34,14589,0.00651292,5.84839
634,RRT*,5014,9271,0.0209926,1.26669
635,RRT,42,23241,0.0127955,7.55559
635,RRT*,5013,15934,0.0155174,1.67482
636,RRT,39,22646,0.00418873,6.10889
636,RRT*,5039,23382,0.00374092,4.99256
637,RRT,43,22706,0.00292236,5.60952
637,RRT*,5022,20880,0.00676773,4.39638
638,RRT,39,17949,0.00395565,4.43209
638,RRT*,5020,19580,0.00725774,2.90363
639,RRT,53,16994,0.00623735,6.187
639,RRT*,5022,24230,0.00519773,3.85009
640,RRT,35,20143,0.00203004,4.56006
640,RRT*,5023,20180,0.00820447,4.02116
641,RRT,36,20762,0.00229205,6.13747
641,RRT*,5028,27888,0.005731,4.63067
642,RRT,34,20609,0.00562985,5.98063
642,RRT*,5025,29787,0.00508543,4.56579
643,RRT,62,14941,0.0028901,8.16984
643,RRT*,5024,27486,0.00221143,4.02473
644,RRT,42,12295,0.00358128,6.92507
644,RRT*,5035,24785,0.00218204,5.3532
645,RRT,25,8347,0.00278469,5.2044
645,RRT*,5014,13323,0.0129398,1.73965
646,RRT,44,19648,0.00540046,4.6714
646,RRT*,5020,20731,0.00579606,3.25447
647,RRT,39,12592,0.00561966,4.16826
647,RRT*,5023,13474,0.0031689,4.2527
648,RRT,34,18798,0.00459924,4.81928
648,RRT*,5019,19539,0.00695108,2.06553
649,RRT,48,23800,0.003004,5.34623
649,RRT*,5025,24586,0.00281813,4.08348
650,RRT,28,18789,0.0065001,4.84873
650,RRT*,5015,11872,0.0204241,1.36583
651,RRT,32,20395,0.0064931,4.23308
651,RRT*,5013,14226,0.0110491,2.10611
652,RRT,40,23448,0.00270042,4.72838
652,RRT*,5023,25732,0.00232615,4.10168
653,RRT,23,21152,0.0110214,2.54553
653,RRT*,5031,28686,0.00247396,4.93284
654,RRT,40,22496,0.00387481,4.8732
654,RRT*,5029,37893,0.00446157,2.45284
655,RRT,47,16409,0.00472093,7.0552
655,RRT*,5029,23682,0.00618765,2.80299
656,RRT,23,22205,0.0076653,2.7023
656,RRT*,5010,21582,0.0438267,0.770795
657,RRT,63,17869,0.00265761,7.04964
657,RRT*,5023,20529,0.00738396,4.32793
658,RRT,44,20749,0.00633047,6.72664
658,RRT*,5014,39596,0.0201916,0.78505
659,RRT,21,15147,0.016642,1.20496
659,RRT*,5034,25631,0.00357962,4.98996
660,RRT,45,25167,0.00339155,6.87855
660,RRT*,5031,10327,0.00425961,3.16532
661,RRT,39,23847,0.0041047,5.03208
661,RRT*,5023,28237,0.00618907,3.70866
662,RRT,42,15448,0.00730539,5.60316
662,RRT*,5022,24733,0.00760127,3.42845
663,RRT,32,25366,0.0141292,3.79099
663,RRT*,5033,38496,0.00270299,5.22462
664,RRT,43,31052,0.0143447,5.70678
664,RRT*,5027,22982,0.00296977,5.10281
665,RRT,40,28724,0.00471725,6.43978
665,RRT*,5016,26287,0.0193871,1.2976
666,RRT,33,15966,0.00533852,4.90926
666,RRT*,5015,12872,0.0144106,1.57152
667,RRT,63,19114,0.0056483,7.71377
667,RRT*,5025,34296,0.00370087,4.83516
668,RRT,41,24017,0.0082123,4.11061
668,RRT*,5023,26034,0.00372567,4.16629
669,RRT,27,15501,0.00681414,5.41715
669,RRT*,5024,13523,0.00863416,5.336
670,RRT,34,24844,0.00708853,4.7774
670,RRT*,5029,25133,0.00505472,5.44615
671,RRT,44,5930,0.0128938,5.73684
671,RRT*,5018,17728,0.00604529,3.12381
672,RRT,46,22356,0.00430608,3.88972
672,RRT*,5038,41546,0.00217327,5.44947
673,RRT,49,24060,0.00554952,4.74049
673,RRT*,5022,22182,0.00425402,4.481
674,RRT,38,17252,0.00295478,4.91353
674,RRT*,5038,23730,0.00703985,3.9844
675,RRT,44,20538,0.00613268,5.32234
675,RRT*,5021,27939,0.0094915,3.63783
676,RRT,28,21100,0.00685681,5.83944
676,RRT*,5054,25385,0.00891069,7.3048
677,RRT,51,14594,0.00217757,4.97348
677,RRT*,5019,20982,0.00843958,3.47792
678,RRT,22,14843,0.00585619,5.49658
678,RRT*,5025,20180,0.00364192,4.37939
679,RRT,42,13038,0.00302081,6.10036
679,RRT*,5021,19479,0.0080638,3.75701
680,RRT,35,21052,0.00292805,5.32801
680,RRT*,5024,23885,0.00328641,4.75268
681,RRT,25,14141,0.00794406,1.53679
681,RRT*,5015,14779,0.00817613,1.54412
682,RRT,28,19942,0.00341254,5.09046
682,RRT*,5030,19179,0.00465892,5.15387
683,RRT,69,22968,0.00390878,8.22491
683,RRT*,5020,23336,0.00569382,3.60988
684,RRT,46,21409,0.003747,6.17677
684,RRT*,5027,25083,0.00303846,3.86744
685,RRT,52,11480,0.00352401,5.84647
685,RRT*,5018,20081,0.00566619,3.76313
686,RRT,43,19764,0.00662177,4.99205
686,RRT*,5029,30536,0.00458074,4.35174
687,RRT,41,18496,0.00416381,5.29007
687,RRT*,5026,24033,0.00443113,4.48857
688,RRT,63,14801,0.00363781,7.28034
688,RRT*,5024,26084,0.00538467,4.13881
689,RRT,43,25854,0.00249928,6.31122
689,RRT*,5021,16124,0.0055565,2.98575
690,RRT,38,22952,0.00624614,5.36019
690,RRT*,5022,21782,0.0082115,4.65544
691,RRT,64,21945,0.00621654,6.75332
691,RRT*,5019,21330,0.00539758,3.36027
692,RRT,40,18703,0.00778045,5.49192
692,RRT*,5014,11173,0.0122737,1.96276
693,RRT,38,19057,0.0032679,4.44891
693,RRT*,5022,21033,0.00320761,3.64153
694,RRT,47,11530,0.00261221,4.89078
694,RRT*,5023,23781,0.00459311,4.50986
695,RRT,35,21711,0.00602764,5.42675
695,RRT*,5018,20177,0.00538618,2.96689
696,RRT,40,20146,0.00605225,6.69229
696,RRT*,5026,19681,0.00632584,4.3871
697,RRT,36,16587,0.0030914,5.2626
697,RRT*,5026,18630,0.00548973,4.33193
698,RRT,40,25902,0.00322324,5.48089
698,RRT*,5025,23582,0.00594743,4.55353
699,RRT,41,23855,0.00469423,6.34762
699,RRT*,5025,20942,0.00491026,4.62853
700,RRT,37,19295,0.00271889,4.92986
700,RRT*,5020,25335,0.0077178,4.19986
701,RRT,41,22750,0.00378807,4.82341
701,RRT*,5029,28293,0.00259649,4.94069
702,RRT,45,25309,0.00493818,5.84057
702,RRT*,5024,20377,0.00508274,4.44393
703,RRT,45,33717,0.00440449,6.529
703,RRT*,5022,20829,0.00605989,4.39319
704,RRT,44,26752,0.00375975,4.90489
704,RRT*,5021,12524,0.0187717,1.0636
705,RRT,54,13891,0.0036725,4.85989
705,RRT*,5044,25131,0.00190037,5.19059
706,RRT,67,16004,0.00502481,6.56316
706,RRT*,5025,25887,0.00637044,4.20522
707,RRT,38,22446,0.00493366,6.25618
707,RRT*,5026,19430,0.00687029,5.52762
708,RRT,46,24029,0.0035614,5.64803
708,RRT*,5031,24788,0.0109748,5.3614
709,RRT,46,18748,0.00447366,5.95626
709,RRT*,5027,10923,0.00407724,3.92178
710,RRT,76,24636,0.00621555,7.22825
710,RRT*,5021,12322,0.00499949,3.79204
711,RRT,62,19992,0.00302669,6.85087
711,RRT*,5027,18979,0.00612337,5.69201
712,RRT,27,38139,0.00456672,4.47123
712,RRT*,5031,19480,0.00508299,4.21831
713,RRT,33,14992,0.0200563,1.17532
713,RRT*,5024,26788,0.00357906,4.34947
714,RRT,52,19847,0.00302324,4.65997
714,RRT*,5019,24935,0.00966555,4.37476
715,RRT,54,3885,0.00496596,5.94259
715,RRT*,5014,8722,0.0383397,0.986473
716,RRT,41,18545,0.00378724,5.76355
716,RRT*,5026,23430,0.00347198,4.41184
717,RRT,45,13493,0.00176288,6.20538
717,RRT*,5024,16429,0.00631399,4.36234
718,RRT,27,24310,0.00263289,4.65499
718,RRT*,5017,9722,0.00966062,2.4638
719,RRT,39,17498,0.0036154,6.55949
719,RRT*,5027,26882,0.00411852,4.49891
720,RRT,45,24852,0.00186877,5.28196
720,RRT*,5028,28788,0.00227796,4.86039
721,RRT,72,24279,0.00351437,8.24633
721,RRT*,5025,24032,0.00566599,4.5025
722,RRT,31,25359,0.00305204,7.64838
722,RRT*,5013,8670,0.0304095,0.653888
723,RRT,38,20449,0.00430854,6.40993
723,RRT*,5024,26932,0.0046156,4.359
724,RRT,40,17040,0.00263281,5.0615
724,RRT*,5021,12373,0.0149704,1.40077
725,RRT,27,13245,0.00661078,6.19773
725,RRT*,5016,13773,0.0125603,2.16491
726,RRT,45,23435,0.00368956,6.34925
726,RRT*,5024,20580,0.00463537,4.25803
727,RRT,41,18847,0.00256542,7.2614
727,RRT*,5033,29986,0.00398159,4.80633
728,RRT,37,20107,0.00701734,5.92565
728,RRT*,5026,25189,0.0065496,4.96477
729,RRT,37,5238,0.00473994,5.0692
729,RRT*,5035,10621,0.00539423,3.35834
730,RRT,36,14145,0.00279172,4.03899
730,RRT*,5023,18734,0.00390194,3.43341
731,RRT,45,16359,0.00368974,4.23638
731,RRT*,5024,22378,0.00636101,3.78783
732,RRT,46,22961,0.00530399,6.20694
732,RRT*,5030,23137,0.00419871,4.71961
733,RRT,46,23648,0.0119145,6.22986
733,RRT*,5023,22681,0.00498324,3.72581
734,RRT,48,24562,0.00383089,7.63386
734,RRT*,5014,9522,0.0186781,1.20812
735,RRT,46,28963,0.00842844,4.36062
735,RRT*,5023,22880,0.00350004,3.65518
736,RRT,38,33956,0.00624576,5.21411
736,RRT*,5026,22233,0.00667545,4.75944
737,RRT,46,38816,0.00293508,7.07379
737,RRT*,5047,44547,0.00196805,6.04832
738,RRT,60,38671,0.00221199,8.14464
738,RRT*,5025,21530,0.0067045,3.62508
739,RRT,48,23553,0.00455489,6.84949
739,RRT*,5027,24998,0.00774367,4.33362
740,RRT,54,14341,0.00378492,7.83114
740,RRT*,5015,11723,0.0133015,1.06505
741,RRT,46,32819,0.00262209,8.44099
741,RRT*,5024,16578,0.00606432,3.27828
742,RRT,28,18056,0.0112228,5.25672
742,RRT*,5034,22199,0.00397086,4.61145
743,RRT,46,23256,0.00614515,4.63145
743,RRT*,5020,25886,0.00265355,3.88742
744,RRT,40,18355,0.00520959,5.50389
744,RRT*,5016,14723,0.010356,1.92032
745,RRT,26,22046,0.00391441,3.83375
745,RRT*,5015,21933,0.0127973,1.66401
746,RRT,54,20697,0.00449843,6.53935
746,RRT*,5026,30239,0.00325269,4.66862
747,RRT,38,20396,0.00475173,4.65044
747,RRT*,5026,28935,0.00519644,4.85331
748,RRT,48,36011,0.0037022,5.88761
748,RRT*,5022,22880,0.00454079,2.92478
749,RRT,46,17951,0.00472861,4.78294
749,RRT*,5024,25530,0.00456096,4.4096
750,RRT,32,21640,0.00286184,4.52972
750,RRT*,5026,18377,0.00564863,3.77175
751,RRT,40,19018,0.00302448,4.75572
751,RRT*,5029,24883,0.00636866,4.99273
752,RRT,36,13738,0.00460221,7.01079
752,RRT*,5046,14179,0.00996347,2.60829
753,RRT,60,18507,0.0038078,6.64548
753,RRT*,5030,18685,0.00951879,4.20748
754,RRT,41,20557,0.00361789,5.57453
754,RRT*,5025,24383,0.00278298,4.36979
755,RRT,29,35980,0.00447486,6.4364
755,RRT*,5022,9373,0.026979,1.0891
756,RRT,34,12294,0.0111339,3.01554
756,RRT*,5021,11283,0.00491702,3.19637
757,RRT,34,17482,0.00371947,4.17021
757,RRT*,5024,23487,0.00646776,4.10931
758,RRT,39,20252,0.00498269,5.49701
758,RRT*,5040,25386,0.00566292,3.89392
759,RRT,36,15789,0.00315081,4.52232
759,RRT*,5026,20698,0.00386697,3.54271
760,RRT,29,12038,0.00578637,7.26098
760,RRT*,5017,27134,0.00625527,2.32799
761,RRT,56,20366,0.00610036,4.60038
761,RRT*,5031,20677,0.00373164,3.24182
762,RRT,44,19181,0.00566761,5.59958
762,RRT*,5022,18928,0.00413131,4.04733
763,RRT,39,24146,0.0198155,6.95108
763,RRT*,5021,22932,0.00644323,4.42097
764,RRT,41,18794,0.00643425,5.85328
764,RRT*,5025,24335,0.00378805,4.34186
765,RRT,37,21971,0.00306605,5.15989
765,RRT*,5029,22379,0.00290221,5.13651
766,RRT,40,15392,0.00290725,6.03986
766,RRT*,5028,26938,0.00333657,4.7785
767,RRT,41,13592,0.0128986,4.8315
767,RRT*,5015,10623,0.0169872,1.69906
768,RRT,26,19092,0.00256372,4.31536
768,RRT*,5023,20632,0.00466839,5.30286
769,RRT,51,23658,0.013031,7.85546
769,RRT*,5017,21935,0.0117271,2.58136
770,RRT,41,16294,0.0040568,5.05605
770,RRT*,5022,18930,0.00866344,3.82596
771,RRT,38,18554,0.00359955,4.63362
771,RRT*,5026,24284,0.00368393,5.11513
772,RRT,28,22041,0.00381861,6.61296
772,RRT*,5016,20526,0.0221327,1.54553
773,RRT,35,20501,0.0145036,1.71175
773,RRT*,5022,22535,0.00473855,4.47669
774,RRT,43,16596,0.00380842,5.91028
774,RRT*,5024,27384,0.00593079,3.00866
775,RRT,38,26004,0.00254877,5.62937
775,RRT*,5023,19179,0.00730801,4.63941
776,RRT,33,18593,0.00329384,4.27362
776,RRT*,5021,24584,0.00576575,3.69866
777,RRT,38,16798,0.00310913,6.06763
777,RRT*,5024,26038,0.0027614,4.25687
778,RRT,29,22946,0.00283488,5.29517
778,RRT*,5025,27034,0.00258713,4.75359
779,RRT,49,20713,0.00443872,8.21792
779,RRT*,5018,12775,0.00713581,3.2312
780,RRT,59,20650,0.00206454,7.97566
780,RRT*,5031,18076,0.00707094,2.42717
781,RRT,35,20560,0.003002,4.21069
781,RRT*,5037,18279,0.00388471,6.25757
782,RRT,31,9896,0.011443,2.20795
782,RRT*,5016,11523,0.0166653,1.74465
783,RRT,70,22199,0.00262338,7.25761
783,RRT*,5023,23484,0.00470393,4.68693
784,RRT,45,23792,0.0103962,7.97453
784,RRT*,5028,18233,0.0107352,5.15753
785,RRT,41,24514,0.00562874,4.5839
785,RRT*,5027,20133,0.00524522,4.7998
786,RRT,37,11537,0.00808397,5.09505
786,RRT*,5024,16931,0.00867154,4.46929
787,RRT,43,12588,0.00480113,4.7695
787,RRT*,5025,17681,0.00276513,4.52594
788,RRT,47,23006,0.0115673,5.62687
788,RRT*,5029,23984,0.00514192,4.35852
789,RRT,43,24231,0.00505331,4.34213
789,RRT*,5023,21338,0.00418105,4.14848
790,RRT,53,20003,0.00247838,6.85893
790,RRT*,5018,15626,0.00786435,1.88503
791,RRT,46,23003,0.00262598,5.65638
791,RRT*,5028,25634,0.00210493,4.44985
792,RRT,40,16155,0.00361685,5.28668
792,RRT*,5023,20881,0.00265645,4.12575
793,RRT,58,13497,0.00615699,5.07057
793,RRT*,5022,27086,0.00599874,3.76275
794,RRT,40,18646,0.00721855,5.41735
794,RRT*,5020,16878,0.00906809,4.46422
795,RRT,33,16341,0.00969303,4.08757
795,RRT*,5026,18727,0.00944696,3.9857
